id,약국명,상세주소,위도,경도
PHMD120213130033084000019,바른약국,서울특별시 마포구 백범로 101-1 1층 (대흥동),,
PHMD120213130033084000018,공덕역마트약국,서울특별시 마포구 백범로 212 2층 (신공덕동 대우 월드마크마포),,
PHMD120203130033084000012,일출약국,서울특별시 마포구 독막로 85 1층 (상수동),,
PHMD120203130033084000013,안녕약국,서울특별시 마포구 월드컵북로54길 25 상암DMC푸르지오시티 S-City 오피스텔동 111호 (상암동),,
PHMD120203130033084000014,옵티마유한약국,서울특별시 마포구 월드컵북로 236 1층 (중동),,
PHMD120213130033084000012,서교약국,서울특별시 마포구 월드컵로 72 지1층 (서교동),,
PHMD120213130033084000011,스마일약국,서울특별시 마포구 백범로37길 26 1층 (신공덕동),,
PHMD120213130033084000015,마포온누리약국,서울특별시 마포구 큰우물로 76 고려빌딩 101호 (도화동),,
PHMD120213130033084000014,바다약국,서울특별시 마포구 월드컵북로 69 1층 (성산동),,
PHMD120203130033084000002,포도약국,서울특별시 마포구 마포대로 44 진도빌딩 1층 (도화동),,
PHMD120213130033084000017,상암센트럴약국,서울특별시 마포구 상암산로 76 YTN 뉴스퀘어 지하1층 (상암동),,
PHMD120213130033084000016,서교연세약국,서울특별시 마포구 양화로 166 미래프라자 지하1층 (동교동),,
PHMD120213130033084000007,고래약국,서울특별시 마포구 신촌로 지하 90 신촌역 B1 240-107호 (노고산동),,
PHMD120213130033084000008,홍익약국,서울특별시 마포구 양화로18길 7 1층 (동교동),,
PHMD120213130033084000005,튼튼약국,서울특별시 마포구 대흥로24길 24 A동 B2층 203호 (염리동),,
PHMD120213130033084000009,롱약국,서울특별시 마포구 양화로 지하 55 합정역 B1  238-105호 (서교동),,
PHMD120203130033084000015,자이약국,서울특별시 마포구 대흥로 183 신촌그랑자이 상가 1동 103호 (대흥동),,
PHMD120213130033084000004,마프자서울약국,서울특별시 마포구 대흥로24길 24 상가A동 206호 (염리동),,
PHMD120213130033084000003,소마약국,서울특별시 마포구 대흥로 57 1층 (대흥동),,
PHMD120213130033084000001,해맑은약국,서울특별시 마포구 마포대로 115-12 공덕삼성아파트 상가동 211호 (공덕동),,
PHMD120213130033084000002,봄약국,서울특별시 마포구 백범로31길 7 상가2동 203호 (공덕동 공덕SK리더스뷰),,
PHMD120153130033084000013,새봄약국,서울특별시 마포구 월드컵로13길 34 1층 (망원동 두드림빌딩),,
PHMD120153130033084000015,2층하늘약국,서울특별시 마포구 월드컵북로 230 201호 (중동 현대상가),,
PHMD120153130033084000017,홍대옵티마약국,서울특별시 마포구 양화로 156 117호 (동교동 LG팰리스빌딩),,
PHMD120153130033084000019,하임온누리약국,서울특별시 마포구 도화길 43 108호 (도화동 나눔빌딩),,
PHMD120023130033084000005,아카데미약국,서울특별시 마포구 마포대로 52 205호 206호 (도화동 고려아카데미텔 II),,
PHMD120103130033084000009,성은약국,서울특별시 마포구 효창원로 255-1 1층 (공덕동),,
PHMD119783130033084000004,현정약국,서울특별시 마포구 연희로 37 1층 (연남동),,
PHMD120023130033084000006,대흥약국,서울특별시 마포구 대흥로 192-1 1층 (대흥동),,
PHMD119873130033084000001,성산연세약국,서울특별시 마포구 월드컵북로38길 14 408호 (중동 오윤빌딩),,
PHMD120103130033084000010,마리약국,서울특별시 마포구 마포대로 109 2층 (공덕동 롯데시티호텔),,
PHMD120103130033084000012,보천약국,서울특별시 마포구 신촌로 266-1 1층 (아현동),,
PHMD120103130033084000014,행복약국,서울특별시 마포구 연희로 5 지하1층 (동교동),,
PHMD120013130033084000006,성모약국,서울특별시 마포구 백범로 127 1층 (염리동),,
PHMD120013130033084000007,메디칼약국,서울특별시 마포구 월드컵로14길 5 1층 (서교동),,
PHMD120023130033084000003,메디칼세영약국,서울특별시 마포구 월드컵로 159 1층 (망원동),,
PHMD120073130033084000001,해오름약국,서울특별시 마포구 대흥로 34 1층 (용강동),,
PHMD120073130033084000005,대교약국,서울특별시 마포구 도화길 10 1층 (도화동),,
PHMD119663130033084000001,우리약국,서울특별시 마포구 숭문길 215 1층 (대흥동),,
PHMD119963130033084000001,건우약국,서울특별시 마포구 마포대로 205-1 1층 (아현동),,
PHMD119963130033084000002,온누리약국,서울특별시 마포구 월드컵북로 126 1층 (성산동),,
PHMD119963130033084000004,프라자약국,서울특별시 마포구 신촌로 238 1층 (아현동),,
PHMD120053130033084000019,우리들약국,서울특별시 마포구 동교로 203 1층 (동교동),,
PHMD119943130033084000003,샘터약국,서울특별시 마포구 효창원로97길 10 1층 (공덕동),,
PHMD119673130033084000002,선진약국,서울특별시 마포구 독막로20길 53 1층 (창전동),,
PHMD120123130033084000015,유진온누리약국,서울특별시 마포구 도화4길 73 104호 (도화동 현대홈타운 상가동),,
PHMD120173130033084000020,합정동산약국,서울특별시 마포구 양화로 45 C-17호 (서교동 홈플러스합정점),,
PHMD120173130033084000021,청춘약국,서울특별시 마포구 마포대로 25 103호 (마포동 신한디엠빌딩),,
PHMD120173130033084000023,미약국,서울특별시 마포구 신촌로 174 102호 (대흥동),,
PHMD120173130033084000024,매일여는약국,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 B1094호 (상암동),,
PHMD119863130033084000002,신일약국,서울특별시 마포구 손기정로 54 1층 (아현동),,
PHMD120063130033084000013,수약국,서울특별시 마포구 월드컵로 151 1층 (망원동),,
PHMD120063130033084000016,우대약국,서울특별시 마포구 만리재로 27 1층 (신공덕동),,
PHMD120063130033084000017,용약국,서울특별시 마포구 신촌로 102-1 1층 (노고산동),,
PHMD120063130033084000018,연세참사랑약국,서울특별시 마포구 서강로 110 1층 (신수동),,
PHMD120063130033084000020,팰리스약국,서울특별시 마포구 마포대로 143 220호 (공덕동 마포공덕파크팰리스 II),,
PHMD120033130033084000010,열린약국,서울특별시 마포구 신촌로 16 1층 (동교동),,
PHMD119913130033084000002,성산현대약국,서울특별시 마포구 월드컵로 205 101호 (성산동 성산임대아파트 상가동),,
PHMD120043130033084000003,정성약국,서울특별시 마포구 만리재로 133 3층 (아현동 계룡빌딩),,
PHMD120043130033084000005,라이프약국,서울특별시 마포구 신촌로 190 1층 (염리동),,
PHMD120043130033084000008,삼성메디칼약국,서울특별시 마포구 도화길 32 220호 221호 (도화동 삼성프라자상가),,
PHMD120043130033084000009,성산진약국,서울특별시 마포구 월드컵북로38길 14 301호 (중동 오윤빌딩),,
PHMD119923130033084000001,명성약국,서울특별시 마포구 월드컵로 87 103호 (망원동 마포로얄프라자),,
PHMD120123130033084000008,예진약국,서울특별시 마포구 월드컵북로 402 321호 (상암동 KGIT센터),,
PHMD120113130033084000021,상암올리브약국,서울특별시 마포구 월드컵북로 402 케이지아이티센터 314호 (상암동),,
PHMD120123130033084000012,신촌온누리약국,서울특별시 마포구 백범로 28 제2서강빌딩 105호 (신수동),,
PHMD120073130033084000021,허브약국,서울특별시 마포구 마포대로 73 104호 (도화동 SK허브그린),,
PHMD120123130033084000001,푸른약국,서울특별시 마포구 마포대로 190 1층 (공덕동),,
PHMD120173130033084000010,망원동약국,서울특별시 마포구 망원로 69 1층 (망원동),,
PHMD120173130033084000011,수려한약국,서울특별시 마포구 월드컵북로 137 1층 2호 (성산동 씨에스타워),,
PHMD120113130033084000019,DMC하늘약국,서울특별시 마포구 월드컵북로 361 302호 (상암동 DMC이안상암2단지),,
PHMD120173130033084000015,참약국,서울특별시 마포구 와우산로 149 1층 (서교동),,
PHMD120173130033084000018,delight이화약국,서울특별시 마포구 월드컵로3길 14 220호 (합정동),,
PHMD120053130033084000007,사랑의약국,서울특별시 마포구 독막로 10 3층 (합정동 성지빌딩),,
PHMD120053130033084000010,올리브약국,서울특별시 마포구 신촌로 88 1층 (노고산동),,
PHMD120043130033084000014,제민약국,서울특별시 마포구 삼개로 24 101호 (도화동 용현빌딩),,
PHMD120133130033084000014,더블유스토어연세약국,서울특별시 마포구 신촌로 92 1층 (노고산동 카리스빌딩),,
PHMD120183130033084000015,구심당약국,서울특별시 마포구 월드컵로25길 58 1층 (망원동),,
PHMD120183130033084000016,원이약국,서울특별시 마포구 와우산로 94 제2기숙사 지하1층 B110호 (상수동),,
PHMD120133130033084000016,라임약국,서울특별시 마포구 신촌로 170 2층 상가 311호 (대흥동 이대역푸르지오시티),,
PHMD120133130033084000017,미소가득한약국,서울특별시 마포구 월드컵북로 396 115호 (상암동 누리꿈스퀘어),,
PHMD120133130033084000006,세명약국,서울특별시 마포구 마포대로 127 214호 (공덕동 풍림VIP텔),,
PHMD120133130033084000007,신촌성은약국,서울특별시 마포구 서강로 138 1층 (노고산동),,
PHMD120183130033084000001,도원약국,서울특별시 마포구 마포대로 52 고려아카데미텔Ⅱ 1층 105호 (도화동),,
PHMD120183130033084000002,한마음약국,서울특별시 마포구 마포대로24길 4 공덕자이아파트 상가 상가1동 105호 (아현동),,
PHMD120183130033084000003,일층약국,서울특별시 마포구 신촌로 266 1층 (아현동),,
PHMD120183130033084000004,소망약국,서울특별시 마포구 양화로 165 상진빌딩 지하1층 (동교동),,
PHMD120183130033084000005,홍대참신한약국,서울특별시 마포구 어울마당로 62 1층 (서교동),,
PHMD120183130033084000007,합정녹십자약국,서울특별시 마포구 독막로 22 청명빌딩 1층 (합정동),,
PHMD120183130033084000010,마포보건약국,서울특별시 마포구 월드컵로 204 이안상암 105호 (성산동),,
PHMD120183130033084000011,연남약국,서울특별시 마포구 양화로21길 31 1층 (동교동),,
PHMD120183130033084000013,서울약국,서울특별시 마포구 마포대로 156 공덕푸르지오시티 121호 (공덕동),,
PHMD120133130033084000019,홍대수약국,서울특별시 마포구 홍익로3길 11 1층 (서교동),,
PHMD120173130033084000001,코코약국,서울특별시 마포구 망원로 74-1 1층 (망원동),,
PHMD120173130033084000002,동경약국,서울특별시 마포구 신촌로16길 4 1층 101호 (노고산동),,
PHMD120173130033084000003,맘스케어약국,서울특별시 마포구 마포대로 201 (아현동 마포트라팰리스2차),,
PHMD120173130033084000004,즐거운약국,서울특별시 마포구 큰우물로 53 염리동 106호 (염리동 마포 네이버타운),,
PHMD120173130033084000005,참조은약국,서울특별시 마포구 마포대로 92 1층 (도화동 효성 해링턴 스퀘어),,
PHMD120173130033084000009,약초원약국,서울특별시 마포구 망원로6길 50 지1층 (망원동),,
PHMD120013130033084000002,비온뒤숲속약국,서울특별시 마포구 월드컵로 111 104105호 (망원동 풍성빌딩),,
PHMD120053130033084000021,이층약국,서울특별시 마포구 마포대로 143 210호 (공덕동 마포공덕파크팰리스II),,
PHMD120123130033084000006,환도약국,서울특별시 마포구 방울내로 41 1층 (망원동),,
PHMD120053130033084000030,다나약국,서울특별시 마포구 대흥로 186-2 1층 (대흥동),,
PHMD119853130033084000001,호정약국,서울특별시 마포구 효창원로 248-3 1층 (공덕동),,
PHMD119973130033084000005,토정약국,서울특별시 마포구 토정로32길 13 105호 (토정동 삼성상가),,
PHMD120083130033084000007,참마음약국,서울특별시 마포구 양화로 73 101호 (서교동 체리스빌딩),,
PHMD120083130033084000010,아름다운약국,서울특별시 마포구 마포대로24길 56 1층 (아현동 보령빌딩),,
PHMD120083130033084000012,연세한우리약국,서울특별시 마포구 서강로 106 1층 (신수동),,
PHMD120083130033084000017,성지약국,서울특별시 마포구 동교로 181 1층 (동교동),,
PHMD120083130033084000021,굿모닝약국,서울특별시 마포구 월드컵북로 361 102호 (상암동 디엠씨이안 상암2단지),,
PHMD120093130033084000018,그린이화약국,서울특별시 마포구 양화로 133 B104-5호 (서교동 서교타워빌딩),,
PHMD120103130033084000002,이화약국,서울특별시 마포구 월드컵로 126 1층 (성산동),,
PHMD120103130033084000003,이지약국,서울특별시 마포구 양화로 152 1층 (동교동 대화빌딩),,
PHMD120143130033084000013,청심약국,서울특별시 마포구 희우정로 42-9 101호 (합정동),,
PHMD120143130033084000016,대흥온누리약국,서울특별시 마포구 신촌로 160 106호 (대흥동 이대역스타힐스),,
PHMD120083130033084000026,한우리약국,서울특별시 마포구 망원로 73 1층 (망원동),,
PHMD120143130033084000002,신영약국,서울특별시 마포구 백범로 178 A203-1호 (공덕동 마포신영지웰),,
PHMD120143130033084000007,온누리미소약국,서울특별시 마포구 월드컵로 29 지하2층 (합정동 JH빌딩),,
PHMD119733130033084000002,호산나약국,서울특별시 마포구 창전로 60 1층 (구수동 서강빌딩),,
PHMD119733130033084000003,명치약국,서울특별시 마포구 임정로15길 13 1층 (신공덕동),,
PHMD119743130033084000003,독일약국,서울특별시 마포구 도화4길 19 1층 (도화동),,
PHMD119973130033084000002,상수약국,서울특별시 마포구 큰우물로 75 1층 4호 (도화동 성지빌딩),,
PHMD119743130033084000005,근화사약국,서울특별시 마포구 만리재옛길 1 1층 (공덕동),,
PHMD120083130033084000001,미소약국,서울특별시 마포구 마포대로 68 608호 (도화동 마포아크로타워),,
PHMD120083130033084000003,건강약국,서울특별시 마포구 방울내로 70 1층 (망원동),,
PHMD120113130033084000008,월드약국,서울특별시 마포구 월드컵북로 502 월드컵파크 프라자 210호 (상암동),,
PHMD120113130033084000010,세계로약국,서울특별시 마포구 월드컵북로 347 1층 (상암동),,
PHMD120113130033084000013,마포웰츠약국,서울특별시 마포구 백범로 202 201호 (신공덕동 마포KCC웰츠타워),,
PHMD119743130033084000007,정아약국,서울특별시 마포구 독막로 43 1층 (합정동),,
PHMD120143130033084000019,이화키즈팜약국,서울특별시 마포구 마포대로 195 4단지상가동 219호 (아현동 마포래미안푸르지오),,
PHMD120143130033084000021,옵티마상원약국,서울특별시 마포구 월드컵로 75 1층 (망원동),,
PHMD120143130033084000022,드림약국,서울특별시 마포구 월드컵북로 396 B1010호 (상암동 누리꿈스퀘어),,
PHMD120153130033084000001,아이비약국,서울특별시 마포구 만리재로 14 지하 1층 12호 (공덕동 르네상스타워),,
PHMD120133130033084000010,종오약국,서울특별시 마포구 만리재로 130 1층 (공덕동),,
PHMD120133130033084000011,하늘약국,서울특별시 마포구 독막로 2 2층 (합정동),,
PHMD120113130033084000005,제일약국,서울특별시 마포구 포은로 68 1층 (망원동),,
PHMD119753130033084000003,대영약국,서울특별시 마포구 모래내로7길 44 1층 (성산동),,
PHMD120153130033084000004,르호봇약국,서울특별시 마포구 서강로 133 4층 (노고산동 병우빌딩),,
PHMD120163130033084000008,원약국,서울특별시 마포구 월드컵북로 396 B1070호 (상암동 누리꿈스퀘어),,
PHMD120003130033084000001,한사랑약국,서울특별시 마포구 망원로 78 1층 (망원동),,
PHMD120153130033084000005,마래푸약국,서울특별시 마포구 신촌로34길 37 1층 (아현동),,
PHMD119993130033084000009,지선약국,서울특별시 마포구 월드컵북로 185 1층 (성산동),,
PHMD119993130033084000010,최국희약국,서울특별시 마포구 독막로 63 1층 (상수동),,
PHMD120163130033084000009,아현종로약국,서울특별시 마포구 굴레방로9길 2 1층 (아현동),,
PHMD120153130033084000009,오즈약국,서울특별시 마포구 토정로31길 24 상가동 B117호 (용강동 e편한세상마포3차아파트),,
PHMD120143130033084000009,3층온누리약국,서울특별시 마포구 월드컵북로 230 305호 (중동 현대상가),,
PHMD120143130033084000010,이화메세나약국,서울특별시 마포구 양화로 45 B105호 (서교동 메세나폴리스몰),,
PHMD120163130033084000012,천사약국,서울특별시 마포구 양화로 48 1층 (합정동),,
PHMD120163130033084000013,인화약국,서울특별시 마포구 토정로 219 (신수동),,
PHMD120163130033084000015,참사랑이화약국,서울특별시 마포구 연남로 42 상가B동 117호 (연남동 코오롱하늘채아파트),,
PHMD120163130033084000017,정약국,서울특별시 마포구 마포대로 68 1층 112호 (도화동 마포아크로타워),,
PHMD120163130033084000019,진약국,서울특별시 마포구 토정로 222 203호 (신수동 한국출판협동조합),,
PHMD120003130033084000007,파마트엘지약국,서울특별시 마포구 양화로 156 116호 (동교동 LG팰리스빌딩),,
PHMD120003130033084000008,중원약국,서울특별시 마포구 월드컵북로 190 1층 (성산동),,
PHMD120003130033084000011,성심약국,서울특별시 마포구 독막로 266 105호 (대흥동 태영아파트상가),,
PHMD120003130033084000004,연세프라자약국,서울특별시 마포구 서강로 97 1층 (창전동 삼성아파트상가),,
PHMD120003130033084000005,인혜약국,서울특별시 마포구 만리재로 15 310311호 (공덕동 제일빌딩),,
PHMD120143130033084000017,애오개약국,서울특별시 마포구 마포대로 204 103호 (아현동 마포에스케이허브),,
PHMD120143130033084000018,홍대365약국,서울특별시 마포구 와우산로27길 43 1층 (서교동),,
PHMD120203130033084000018,마포삼성약국,서울특별시 마포구 도화길 33 1층 우측호 (도화동),,
PHMD120203130033084000017,망원시장약국,서울특별시 마포구 월드컵로13길 56 1층 (망원동),,
PHMD120203130033084000019,메디팜상암약국,서울특별시 마포구 상암산로1길 73 월드프라자 103호 (상암동),,
PHMD120013140033084000008,김약국,서울특별시 양천구 지양로 75 (신월동),,
PHMD120013140033084000009,엄마손약국,서울특별시 양천구 지양로 30 (신월동),,
PHMD120173140033084000001,다민약국,서울특별시 양천구 신정이펜2로 20 401호 (신정동 서남프라자1),,
PHMD120173140033084000002,나눔약국,서울특별시 양천구 목동중앙로 95 (목동),,
PHMD120173140033084000006,온누리조은약국,서울특별시 양천구 곰달래로5길 30 (신월동 은성아파트),,
PHMD120173140033084000008,조아약국,서울특별시 양천구 목동동로 73 107호 (신정동 양지빌딩ll),,
PHMD120133140033084000003,보룡약국,서울특별시 양천구 목동중앙북로 3 (목동),,
PHMD120133140033084000009,수약국,서울특별시 양천구 중앙로 247 1층 (신정동),,
PHMD120043140033084000012,종로프라자약국,서울특별시 양천구 목동로27길 5 1층 (신정동),,
PHMD120053140033084000001,메디칼중앙약국,서울특별시 양천구 오목로 312 (목동),,
PHMD120173140033084000011,햇살약국,서울특별시 양천구 목동중앙로 71 2층 (목동),,
PHMD120183140033084000001,구룡약국,서울특별시 양천구 목동서로 340 상가비동 129호 (신정동 목동신시가지아파트9단지),,
PHMD120183140033084000002,미그린약국,서울특별시 양천구 신월로 341 4층 (신정동),,
PHMD120053140033084000007,보생약국,서울특별시 양천구 공항대로 624 (목동),,
PHMD120053140033084000010,오렌지라임약국,서울특별시 양천구 목동로 223 1층 (신정동),,
PHMD120063140033084000001,건강약국,서울특별시 양천구 곰달래로5길 30 (신월동),,
PHMD120063140033084000002,소중한약국,서울특별시 양천구 오목로 64 (신월동),,
PHMD120063140033084000004,우리들약국,서울특별시 양천구 목동중앙본로28길 1 1층 (목동),,
PHMD120063140033084000005,소망약국,서울특별시 양천구 오목로 322 (목동),,
PHMD120063140033084000010,목동한미약국,서울특별시 양천구 목동남로4길 2 118~123호 (신정동),,
PHMD120063140033084000012,비타민약국,서울특별시 양천구 신월로 177 도이치빌딩 1층 101호 (신월동),,
PHMD120163140033084000002,미라클약국,서울특별시 양천구 목동동로 379 113호 (목동 광장상가),,
PHMD120163140033084000004,마트온누리약국,서울특별시 양천구 오목로 299 지하101호 (목동 목동트라팰리스 웨스턴에비뉴),,
PHMD120163140033084000005,보리약국,서울특별시 양천구 신월로 338 1층 (신정동),,
PHMD120163140033084000010,새목동약국,서울특별시 양천구 목동서로 37 (목동 하이베라스),,
PHMD120163140033084000014,한결약국,서울특별시 양천구 오목로 344 (목동 청학빌딩),,
PHMD119813140033084000006,제민약국,서울특별시 양천구 곰달래로10길 9 (신월동),,
PHMD119823140033084000001,세왕약국,서울특별시 양천구 중앙로 235 (신정동),,
PHMD119823140033084000002,일준약국,서울특별시 양천구 오목로 48 (신월동),,
PHMD120033140033084000022,팜메이트하나로약국,서울특별시 양천구 오목로 68 (신월동),,
PHMD120043140033084000003,해든아침약국,서울특별시 양천구 목동동로 293 1층 2627호 (목동),,
PHMD120043140033084000006,한림약국,서울특별시 양천구 중앙로32길 61 102호 (신정동 현대프라자),,
PHMD119993140033084000001,서강약국,서울특별시 양천구 목동중앙본로 126 (목동),,
PHMD119993140033084000003,목동약국,서울특별시 양천구 오목로 232 112호 (신정동 보성상가),,
PHMD119993140033084000004,온누리은혜약국,서울특별시 양천구 신정로 293 112 114호 (신정동 신트리 1단지 A상가),,
PHMD119993140033084000005,월드약국,서울특별시 양천구 목동서로 77 (목동),,
PHMD120043140033084000010,메디팜신정교약국,서울특별시 양천구 신목로 36 102호 (신정동 대보빌딩),,
PHMD120123140033084000014,신국경약국,서울특별시 양천구 목동중앙본로 113 2동 104호 (목동),,
PHMD120123140033084000015,보현약국,서울특별시 양천구 목동중앙남로4길 9 (목동),,
PHMD120123140033084000016,황제한약국,서울특별시 양천구 목동중앙본로 111 (목동),,
PHMD120123140033084000019,수정약국,서울특별시 양천구 중앙로 276 (신정동),,
PHMD120003140033084000002,홍일태평양약국,서울특별시 양천구 목동로 229 1층 (신정동),,
PHMD120003140033084000003,행복한약국,서울특별시 양천구 중앙로 275 (신정동),,
PHMD120003140033084000004,예주약국,서울특별시 양천구 목동서로 67 109110호 (목동),,
PHMD120003140033084000007,무지개약국,서울특별시 양천구 등촌로 214 (목동),,
PHMD120013140033084000003,한약국,서울특별시 양천구 월정로 57 (신월동),,
PHMD120013140033084000004,강약국,서울특별시 양천구 화곡로 105 (신월동),,
PHMD120013140033084000005,새롬약국,서울특별시 양천구 오목로 70 (신월동),,
PHMD120013140033084000006,이준약국,서울특별시 양천구 신월로 187 (신월동),,
PHMD120033140033084000013,목동즐거운약국,서울특별시 양천구 목동로 210 (목동),,
PHMD119813140033084000005,상마약국,서울특별시 양천구 신목로 100-6 (목동),,
PHMD120033140033084000016,프라자약국,서울특별시 양천구 중앙로32길 55 (신정동),,
PHMD120033140033084000017,로데오약국,서울특별시 양천구 신정중앙로 103 1층 (신정동 담우빌딩),,
PHMD120033140033084000020,테마프라자약국,서울특별시 양천구 목동서로 389 101호 (신정동 테마상가),,
PHMD120103140033084000019,레스큐약국,서울특별시 양천구 목동서로 49 (목동),,
PHMD120103140033084000020,신목약국,서울특별시 양천구 목동중앙로 85 지하1층 104호 (목동),,
PHMD120153140033084000010,우성메디칼약국,서울특별시 양천구 지양로 78 (신월동),,
PHMD120153140033084000011,중앙제일약국,서울특별시 양천구 신목로 84 1층 (신정동),,
PHMD120113140033084000001,건강온누리약국,서울특별시 양천구 오목로 350 (목동),,
PHMD120183140033084000003,경창약국,서울특별시 양천구 월정로 53 (신월동),,
PHMD120123140033084000020,목동세명약국,서울특별시 양천구 목동중앙북로 27 (목동),,
PHMD120023140033084000006,온누리학마을약국,서울특별시 양천구 신정로14길 6 103호 (신정동 학마을상가 1단지),,
PHMD120023140033084000007,메디팜서울약국,서울특별시 양천구 목동동로 59 104호 (신정동 로얄프라자),,
PHMD120023140033084000010,신월시장약국,서울특별시 양천구 곰달래로13길 20-1 (신월동),,
PHMD120033140033084000003,조일약국,서울특별시 양천구 신월로 168 (신월동),,
PHMD120033140033084000005,신세계약국,서울특별시 양천구 신정로 312 107호 (신정동 목동뉴프라자상가),,
PHMD120033140033084000008,대우마이빌약국,서울특별시 양천구 공항대로 552 1층 (목동 대우마이빌빌딩),,
PHMD120113140033084000012,새서울온누리약국,서울특별시 양천구 공항대로 558 1층 (목동),,
PHMD120073140033084000002,목동건강약국,서울특별시 양천구 목동로27길 6 1층 (신정동),,
PHMD120093140033084000019,청송온누리약국,서울특별시 양천구 목동중앙본로7길 45 108호 (목동),,
PHMD120113140033084000016,메디팜성화약국,서울특별시 양천구 남부순환로40길 63 (신월동),,
PHMD120113140033084000017,동일약국,서울특별시 양천구 월정로 139-1 (신월동),,
PHMD120123140033084000001,백석메디칼약국,서울특별시 양천구 곰달래로 47 (신월동),,
PHMD120123140033084000002,가정약국,서울특별시 양천구 목동중앙본로 128-2 (목동),,
PHMD120123140033084000003,행복한문약국,서울특별시 양천구 남부순환로 356 1층 (신월동),,
PHMD120073140033084000012,신정이화약국,서울특별시 양천구 신월로 304 1층 (신정동),,
PHMD120073140033084000014,팜코리아약국,서울특별시 양천구 등촌로 26 1층 (목동),,
PHMD120083140033084000007,목동정문약국,서울특별시 양천구 목동동로 435 (목동),,
PHMD119903140033084000003,은혜약국,서울특별시 양천구 오목로 193 1층 (신정동),,
PHMD120123140033084000008,그린약국,서울특별시 양천구 남부순환로 654 (신정동),,
PHMD119903140033084000005,성심약국,서울특별시 양천구 목동중앙북로 128 (목동),,
PHMD119933140033084000001,영민약국,서울특별시 양천구 목동동로 430 (목동),,
PHMD119943140033084000002,백십자약국,서울특별시 양천구 신월로 176 (신월동),,
PHMD119943140033084000003,문화약국,서울특별시 양천구 지양로3길 10-1 (신월동),,
PHMD119953140033084000001,중앙약국,서울특별시 양천구 공항대로 618 (목동),,
PHMD119953140033084000003,우주약국,서울특별시 양천구 목동서로 280 (신정동 목동아파트 8단지 상가),,
PHMD119963140033084000002,엘림약국,서울특별시 양천구 목동로3길 57 (신정동 양천아파트 상가),,
PHMD119973140033084000003,목동세계로약국,서울특별시 양천구 목동동로12길 45 (목동 삼익아파트 상가),,
PHMD119983140033084000001,제일약국,서울특별시 양천구 목동중앙남로11길 4 (목동),,
PHMD120013140033084000011,온누리유미숙약국,서울특별시 양천구 목동로 185 (신정동),,
PHMD120133140033084000011,햇살애약국,서울특별시 양천구 목동중앙북로 95 (목동),,
PHMD120133140033084000013,유명약국,서울특별시 양천구  신월로  164 (신월동),,
PHMD120033140033084000010,한성약국,서울특별시 양천구 목동로 201 1층 (신정동 한성빌딩),,
PHMD120033140033084000011,대우실로암약국,서울특별시 양천구 월정로50길 10 (신월동),,
PHMD120133140033084000025,이펜약국,서울특별시 양천구 신정이펜2로 12 105호 (신정동),,
PHMD120133140033084000026,메디팜금빛약국,서울특별시 양천구 목동동로 379 (목동),,
PHMD120143140033084000002,새열린약국,서울특별시 양천구 신목로 34 (신정동),,
PHMD120143140033084000005,우리이화약국,서울특별시 양천구 남부순환로 330 신월동 (신월동),,
PHMD120143140033084000007,한울약국,서울특별시 양천구 오목로 299 (목동),,
PHMD120093140033084000010,소망이 샘솟는 느티나무 한약국,서울특별시 양천구 중앙로36길 15 상가1동 107호 (신정동 목동힐스테이트),,
PHMD120133140033084000020,신정하나약국,서울특별시 양천구 신목로 33 1층 (신정동),,
PHMD120183140033084000008,창대온누리약국,서울특별시 양천구 목동중앙북로 13-1 (목동),,
PHMD120183140033084000009,상쾌한해든약국,서울특별시 양천구 목동서로 256 4층 (목동),,
PHMD120183140033084000010,삼주약국,서울특별시 양천구 신목로 86 (신정동),,
PHMD120093140033084000021,목동벧엘약국,서울특별시 양천구 목동동로 430 (목동),,
PHMD120103140033084000006,2층소망약국,서울특별시 양천구 월정로 50 209호 (신월동 청솔아파트),,
PHMD120103140033084000008,경희한약국,서울특별시 양천구 등촌로 182 (목동),,
PHMD120103140033084000013,소망온누리약국,서울특별시 양천구 지양로 68 (신월동),,
PHMD120013140033084000013,굿모닝약국,서울특별시 양천구 남부순환로72길 20 (신월동),,
PHMD120023140033084000002,천지인약국,서울특별시 양천구 중앙로 282 (신정동 에이스빌딩),,
PHMD120023140033084000003,예인약국,서울특별시 양천구 지양로 82 (신월동),,
PHMD120143140033084000016,해든이화약국,서울특별시 양천구 목동동로 435 103104호 (목동),,
PHMD120143140033084000017,오이 한약국,서울특별시 양천구 목동중앙본로7길 37 101호 (목동),,
PHMD120143140033084000019,보미진온누리약국,서울특별시 양천구 등촌로 224 (목동),,
PHMD120153140033084000004,드림온누리약국,서울특별시 양천구 목동중앙본로 68-1 (목동),,
PHMD119773140033084000002,경민약국,서울특별시 양천구 신월로10길 16 (신월동 삼성아파트),,
PHMD119793140033084000001,진생약국,서울특별시 양천구 곰달래로 20 (신월동),,
PHMD119733140033084000001,호약국,서울특별시 양천구 월정로 165 (신월동),,
PHMD119743140033084000001,신왕약국,서울특별시 양천구 남부순환로40길 50 (신월동),,
PHMD119753140033084000001,메디팜금성약국,서울특별시 양천구 남부순환로40가길 15-1 (신월동),,
PHMD119753140033084000003,호성약국,서울특별시 양천구 중앙로36길 16-1 (신정동),,
